base_year,series,year,month,state,sector,division,group,class,sub_class,item,code,index,inflation,imputation
2024,Current,2026,January,All India,Rural,"Recreation, sport and culture","Newspapers, books and stationery",Books,*,*,09.7.1,102.13,1.10,*
2024,Current,2026,January,All India,Rural,Restaurants and accommodation services,Food and beverage serving services,"Restaurants, cafés and the like",*,*,11.1.1,104.78,1.98,*
2024,Current,2026,January,All India,Urban,Restaurants and accommodation services,Food and beverage serving services,"Restaurants, cafés and the like",*,*,11.1.1,106.56,3.66,*
2024,Current,2026,January,All India,Combined,Restaurants and accommodation services,Food and beverage serving services,"Restaurants, cafés and the like",*,*,11.1.1,105.73,2.87,*
2024,Current,2026,January,All India,Rural,Restaurants and accommodation services,Accommodation services,Accommodation services,*,*,11.2.0,102.07,0.87,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Cereals,*,01.1.1.1,103.73,-1.14,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Cereals,*,01.1.1.1,102.87,-0.55,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,*,01.1.1.1,103.43,-0.93,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Flour of cereals,*,01.1.1.2,106.66,-0.70,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Flour of cereals,*,01.1.1.2,106.89,1.03,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Flour of cereals,*,01.1.1.2,106.74,-0.09,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,*,01.1.1.3,103.23,1.76,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,*,01.1.1.3,103.33,1.40,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,*,01.1.1.3,103.27,1.61,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,*,01.1.1.4,104.51,1.28,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,*,01.1.1.4,103.54,1.58,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,*,01.1.1.4,104.08,1.41,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,"Macaroni, noodles, couscous and similar pasta products",*,01.1.1.5,104.57,2.77,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,"Macaroni, noodles, couscous and similar pasta products",*,01.1.1.5,104.05,2.41,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,"Macaroni, noodles, couscous and similar pasta products",*,01.1.1.5,104.34,2.61,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Cereals and cereal products,Other milled cereal and grain products,*,01.1.1.9,107.11,1.94,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Cereals and cereal products,Other milled cereal and grain products,*,01.1.1.9,106.89,1.90,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Cereals and cereal products,Other milled cereal and grain products,*,01.1.1.9,107.03,1.92,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen",*,01.1.2.2,109.04,8.05,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen",*,01.1.2.2,109.34,9.43,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen",*,01.1.2.2,109.14,8.52,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Fish and other seafood,Fish and prawn,*,01.1.3.1,110.03,6.12,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Fish and other seafood,Fish and prawn,*,01.1.3.1,109.47,8.02,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Fish and other seafood,Fish and prawn,*,01.1.3.1,109.85,6.74,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Milk, other dairy products and eggs",Milk: liquid,*,01.1.4.1,104.50,2.90,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Milk, other dairy products and eggs",Milk: liquid,*,01.1.4.1,104.21,2.87,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk: liquid,*,01.1.4.1,104.39,2.89,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Milk, other dairy products and eggs",Milk: condensed/ powder,*,01.1.4.3,102.74,1.90,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Milk, other dairy products and eggs",Milk: condensed/ powder,*,01.1.4.3,102.07,1.62,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk: condensed/ powder,*,01.1.4.3,102.52,1.81,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Milk, other dairy products and eggs",Cheese,*,01.1.4.5,103.28,1.94,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Milk, other dairy products and eggs",Cheese,*,01.1.4.5,101.85,1.01,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Cheese,*,01.1.4.5,102.56,1.47,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Milk, other dairy products and eggs","Curd, Yoghurt and similar products",*,01.1.4.6,103.03,1.93,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Milk, other dairy products and eggs","Curd, Yoghurt and similar products",*,01.1.4.6,103.42,2.32,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs","Curd, Yoghurt and similar products",*,01.1.4.6,103.23,2.13,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Milk, other dairy products and eggs",Milk-based dessert and beverages,*,01.1.4.7,104.15,2.28,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Milk, other dairy products and eggs",Milk-based dessert and beverages,*,01.1.4.7,105.84,3.59,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk-based dessert and beverages,*,01.1.4.7,104.87,2.84,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Milk, other dairy products and eggs",Eggs,*,01.1.4.8,114.63,7.09,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Milk, other dairy products and eggs",Eggs,*,01.1.4.8,113.06,6.26,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Eggs,*,01.1.4.8,114.07,6.79,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Milk, other dairy products and eggs",Other dairy products,*,01.1.4.9,103.21,1.86,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Milk, other dairy products and eggs",Other dairy products,*,01.1.4.9,102.22,1.62,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Other dairy products,*,01.1.4.9,102.80,1.76,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Oils and fats,Vegetable oils,*,01.1.5.1,123.36,7.70,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Oils and fats,Vegetable oils,*,01.1.5.1,123.74,7.03,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,*,01.1.5.1,123.48,7.48,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Oils and fats,Butter and other oils and fats derived from milk,*,01.1.5.2,105.37,3.38,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Oils and fats,Butter and other oils and fats derived from milk,*,01.1.5.2,103.63,2.14,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Oils and fats,Butter and other oils and fats derived from milk,*,01.1.5.2,104.52,2.77,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Oils and fats,Margarine and similar preparations,*,01.1.5.3,120.56,5.26,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Oils and fats,Margarine and similar preparations,*,01.1.5.3,120.38,4.50,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Oils and fats,Margarine and similar preparations,*,01.1.5.3,120.50,5.02,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",*,01.1.6.1,111.44,8.82,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",*,01.1.6.1,116.90,7.20,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Milk, other dairy products and eggs",Milk-based dessert and beverages,*,01.1.4.7,104.15,2.28,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Milk, other dairy products and eggs",Milk-based dessert and beverages,*,01.1.4.7,105.84,3.59,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk-based dessert and beverages,*,01.1.4.7,104.87,2.84,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Milk, other dairy products and eggs",Eggs,*,01.1.4.8,114.63,7.09,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Milk, other dairy products and eggs",Eggs,*,01.1.4.8,113.06,6.26,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Eggs,*,01.1.4.8,114.07,6.79,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Milk, other dairy products and eggs",Other dairy products,*,01.1.4.9,103.21,1.86,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Fruits and nuts,"Berries, fresh",*,01.1.6.4,122.87,11.97,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Fruits and nuts,"Berries, fresh",*,01.1.6.4,115.30,10.93,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Fruits and nuts,"Berries, fresh",*,01.1.6.4,120.32,11.63,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",*,01.1.6.5,139.54,13.81,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",*,01.1.6.5,138.00,16.26,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",*,01.1.6.5,138.95,14.74,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Fruits and nuts,"Fruits, dried and dehydrated",*,01.1.6.7,131.01,22.89,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Fruits and nuts,"Fruits, dried and dehydrated",*,01.1.6.7,129.30,22.52,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Fruits and nuts,"Fruits, dried and dehydrated",*,01.1.6.7,130.35,22.75,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Fruits and nuts,"Nuts, in shell or shelled",*,01.1.6.8,108.33,3.37,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Fruits and nuts,"Nuts, in shell or shelled",*,01.1.6.8,109.76,4.81,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Fruits and nuts,"Nuts, in shell or shelled",*,01.1.6.8,108.98,4.03,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Leafy or stem vegetables, fresh or chilled",*,01.1.7.1,92.37,19.70,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Leafy or stem vegetables, fresh or chilled",*,01.1.7.1,92.41,14.79,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Leafy or stem vegetables, fresh or chilled",*,01.1.7.1,92.38,17.97,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Fruit-bearing vegetables, fresh or chilled",*,01.1.7.2,116.16,29.04,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Fruit-bearing vegetables, fresh or chilled",*,01.1.7.2,112.57,23.72,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Fruit-bearing vegetables, fresh or chilled",*,01.1.7.2,114.99,27.29,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Green leguminous vegetables, fresh or chilled",*,01.1.7.3,87.45,-6.00,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Green leguminous vegetables, fresh or chilled",*,01.1.7.3,85.74,-2.61,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Green leguminous vegetables, fresh or chilled",*,01.1.7.3,86.81,-4.78,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Other vegetables, fresh or chilled",*,01.1.7.4,80.15,-24.16,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Other vegetables, fresh or chilled",*,01.1.7.4,81.76,-22.39,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Other vegetables, fresh or chilled",*,01.1.7.4,80.68,-23.58,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Tubers, plantains and cooking bananas, fresh or chilled",*,01.1.7.5,66.28,-30.16,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Tubers, plantains and cooking bananas, fresh or chilled",*,01.1.7.5,72.19,-26.15,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Tubers, plantains and cooking bananas, fresh or chilled",*,01.1.7.5,67.98,-28.98,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses",Pulses,*,01.1.7.6,89.20,-11.98,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses",Pulses,*,01.1.7.6,88.35,-11.86,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses",Pulses,*,01.1.7.6,88.92,-11.94,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Vegetables, tubers, plantains, cooking bananas and pulses ground, and in other preparations",*,01.1.7.9,102.58,-1.99,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Vegetables, tubers, plantains, cooking bananas and pulses ground, and in other preparations",*,01.1.7.9,101.83,-1.69,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Vegetables, tubers, plantains, cooking bananas and pulses ground, and in other preparations",*,01.1.7.9,102.30,-1.88,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Sugar, confectionery and desserts",Cane sugar and beet sugar,*,01.1.8.1,105.61,4.77,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Sugar, confectionery and desserts",Cane sugar and beet sugar,*,01.1.8.1,104.77,4.28,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts",Cane sugar and beet sugar,*,01.1.8.1,105.35,4.62,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Sugar, confectionery and desserts","Jams, marmalades, fruit jellies, purées and pastes, and honey",*,01.1.8.3,105.17,3.73,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Sugar, confectionery and desserts","Jams, marmalades, fruit jellies, purées and pastes, and honey",*,01.1.8.3,105.08,3.04,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts","Jams, marmalades, fruit jellies, purées and pastes, and honey",*,01.1.8.3,105.12,3.31,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Sugar, confectionery and desserts","Chocolate, cocoa and cocoa-based food products",*,01.1.8.5,102.63,2.16,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Sugar, confectionery and desserts","Chocolate, cocoa and cocoa-based food products",*,01.1.8.5,103.92,3.14,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts","Chocolate, cocoa and cocoa-based food products",*,01.1.8.5,103.16,2.57,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Sugar, confectionery and desserts","Ice, ice cream and sorbets",*,01.1.8.6,101.45,0.75,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Sugar, confectionery and desserts","Ice, ice cream and sorbets",*,01.1.8.6,101.21,0.49,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts","Ice, ice cream and sorbets",*,01.1.8.6,101.33,0.62,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,"Sugar, confectionery and desserts",Other sugar confectionery and desserts,*,01.1.8.9,106.10,3.07,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,"Sugar, confectionery and desserts",Other sugar confectionery and desserts,*,01.1.8.9,109.19,6.17,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,"Sugar, confectionery and desserts",Other sugar confectionery and desserts,*,01.1.8.9,107.22,4.20,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Ready-made food and other food products,Ready-made food,*,01.1.9.1,104.09,2.36,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Ready-made food and other food products,Ready-made food,*,01.1.9.1,104.71,2.53,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Ready-made food and other food products,Ready-made food,*,01.1.9.1,104.38,2.44,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Ready-made food and other food products,Baby food,*,01.1.9.2,102.54,0.53,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Ready-made food and other food products,Baby food,*,01.1.9.2,101.36,-0.48,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Ready-made food and other food products,Baby food,*,01.1.9.2,102.12,0.17,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Ready-made food and other food products,"Salt, condiments and sauces",*,01.1.9.3,105.87,3.58,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Ready-made food and other food products,"Salt, condiments and sauces",*,01.1.9.3,105.49,2.78,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Salt, condiments and sauces",*,01.1.9.3,105.73,3.28,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",*,01.1.9.4,97.37,-0.19,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",*,01.1.9.4,96.56,0.52,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Ready-made food and other food products,"Spices, culinary herbs and seeds",*,01.1.9.4,97.09,0.05,*
2024,Current,2026,January,All India,Rural,Food and beverages,Food,Ready-made food and other food products,Other food products n.e.c.,*,01.1.9.9,104.74,2.68,*
2024,Current,2026,January,All India,Urban,Food and beverages,Food,Ready-made food and other food products,Other food products n.e.c.,*,01.1.9.9,105.58,2.73,*
2024,Current,2026,January,All India,Combined,Food and beverages,Food,Ready-made food and other food products,Other food products n.e.c.,*,01.1.9.9,105.05,2.70,*
2024,Current,2026,January,All India,Rural,Food and beverages,Beverages,Fruit and vegetable juices,Fruit and vegetable juices,*,01.2.1.0,102.84,1.46,*
2024,Current,2026,January,All India,Urban,Food and beverages,Beverages,Fruit and vegetable juices,Fruit and vegetable juices,*,01.2.1.0,102.95,1.95,*
2024,Current,2026,January,All India,Combined,Food and beverages,Beverages,Fruit and vegetable juices,Fruit and vegetable juices,*,01.2.1.0,102.89,1.71,*
2024,Current,2026,January,All India,Rural,Food and beverages,Beverages,Coffee and coffee substitutes,Coffee: powder,*,01.2.2.0,115.82,9.23,*
2024,Current,2026,January,All India,Urban,Food and beverages,Beverages,Coffee and coffee substitutes,Coffee: powder,*,01.2.2.0,122.04,12.81,*
2024,Current,2026,January,All India,Combined,Food and beverages,Beverages,Coffee and coffee substitutes,Coffee: powder,*,01.2.2.0,119.32,11.26,*
2024,Current,2026,January,All India,Rural,Food and beverages,Beverages,"Tea, maté and other plant-derived products for infusion",Tea: leaf,*,01.2.3.0,105.45,2.52,*
2024,Current,2026,January,All India,Urban,Food and beverages,Beverages,"Tea, maté and other plant-derived products for infusion",Tea: leaf,*,01.2.3.0,103.72,0.73,*
2024,Current,2026,January,All India,Combined,Food and beverages,Beverages,"Tea, maté and other plant-derived products for infusion",Tea: leaf,*,01.2.3.0,104.87,1.92,*
2024,Current,2026,January,All India,Rural,Food and beverages,Beverages,Other beverages,Other beverages,*,01.2.9.0,100.77,0.18,*
2024,Current,2026,January,All India,Urban,Food and beverages,Beverages,Other beverages,Other beverages,*,01.2.9.0,101.19,0.20,*
2024,Current,2026,January,All India,Combined,Food and beverages,Beverages,Other beverages,Other beverages,*,01.2.9.0,100.97,0.19,*
2024,Current,2026,January,All India,Rural,Food and beverages,Beverages,Cocoa drinks,Cocoa drinks,*,01.2.4.0,102.09,0.90,*
2024,Current,2026,January,All India,Urban,Food and beverages,Beverages,Cocoa drinks,Cocoa drinks,*,01.2.4.0,102.95,1.93,*
2024,Current,2026,January,All India,Combined,Food and beverages,Beverages,Cocoa drinks,Cocoa drinks,*,01.2.4.0,102.57,1.48,*
2024,Current,2026,January,All India,Rural,Food and beverages,Beverages,Water,Packaged water,*,01.2.5.0,99.16,-0.97,*
2024,Current,2026,January,All India,Urban,Food and beverages,Beverages,Water,Packaged water,*,01.2.5.0,98.09,-1.68,*
2024,Current,2026,January,All India,Combined,Food and beverages,Beverages,Water,Packaged water,*,01.2.5.0,98.58,-1.36,*
2024,Current,2026,January,All India,Rural,Food and beverages,Beverages,Soft drinks,Soda drinks,*,01.2.6.0,99.68,-0.59,*
2024,Current,2026,January,All India,Urban,Food and beverages,Beverages,Soft drinks,Soda drinks,*,01.2.6.0,98.86,-1.21,*
2024,Current,2026,January,All India,Combined,Food and beverages,Beverages,Soft drinks,Soda drinks,*,01.2.6.0,99.38,-0.82,*
2024,Current,2026,January,All India,Rural,Food and beverages,Services for processing primary goods for food,Services for processing primary goods for food,Services for processing primary goods for food,*,01.3.0.0,106.00,3.22,*
2024,Current,2026,January,All India,Urban,Food and beverages,Services for processing primary goods for food,Services for processing primary goods for food,Services for processing primary goods for food,*,01.3.0.0,106.72,3.91,*
2024,Current,2026,January,All India,Combined,Food and beverages,Services for processing primary goods for food,Services for processing primary goods for food,Services for processing primary goods for food,*,01.3.0.0,106.21,3.42,*
2024,Current,2026,January,All India,Rural,"Paan, tobacco and intoxicants",Alcoholic beverages,Spirits and liquors,Spirits and liquors,*,02.1.1.0,105.08,3.50,*
2024,Current,2026,January,All India,Urban,"Paan, tobacco and intoxicants",Alcoholic beverages,Spirits and liquors,Spirits and liquors,*,02.1.1.0,104.89,3.42,*
2024,Current,2026,January,All India,Combined,"Paan, tobacco and intoxicants",Alcoholic beverages,Spirits and liquors,Spirits and liquors,*,02.1.1.0,105.02,3.48,*
2024,Current,2026,January,All India,Rural,"Paan, tobacco and intoxicants",Alcoholic beverages,Wine,Wine from other sources,*,02.1.2.2,109.22,1.18,*
2024,Current,2026,January,All India,Urban,"Paan, tobacco and intoxicants",Alcoholic beverages,Wine,Wine from other sources,*,02.1.2.2,109.89,9.05,*
2024,Current,2026,January,All India,Combined,"Paan, tobacco and intoxicants",Alcoholic beverages,Wine,Wine from other sources,*,02.1.2.2,109.24,1.41,*
2024,Current,2026,January,All India,Urban,Food and beverages,Beverages,Other beverages,Other beverages,*,01.2.9.0,101.19,0.20,*
2024,Current,2026,January,All India,Combined,Food and beverages,Beverages,Other beverages,Other beverages,*,01.2.9.0,100.97,0.19,*
2024,Current,2026,January,All India,Rural,Food and beverages,Beverages,Cocoa drinks,Cocoa drinks,*,01.2.4.0,102.09,0.90,*
2024,Current,2026,January,All India,Urban,Food and beverages,Beverages,Cocoa drinks,Cocoa drinks,*,01.2.4.0,102.95,1.93,*
2024,Current,2026,January,All India,Combined,Food and beverages,Beverages,Cocoa drinks,Cocoa drinks,*,01.2.4.0,102.57,1.48,*
2024,Current,2026,January,All India,Rural,Food and beverages,Beverages,Water,Packaged water,*,01.2.5.0,99.16,-0.97,*
2024,Current,2026,January,All India,Urban,Food and beverages,Beverages,Water,Packaged water,*,01.2.5.0,98.09,-1.68,*
2024,Current,2026,January,All India,Combined,Food and beverages,Beverages,Water,Packaged water,*,01.2.5.0,98.58,-1.36,*
2024,Current,2026,January,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Cigarettes,*,02.3.0.1,102.73,1.94,*
2024,Current,2026,January,All India,Rural,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Cigars,*,02.3.0.2,107.65,2.88,*
2024,Current,2026,January,All India,Urban,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Cigars,*,02.3.0.2,104.45,1.53,*
2024,Current,2026,January,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Cigars,*,02.3.0.2,107.21,2.70,*
2024,Current,2026,January,All India,Rural,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Paan and other tobacco products,*,02.3.0.9,103.24,1.78,*
2024,Current,2026,January,All India,Urban,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Paan and other tobacco products,*,02.3.0.9,103.89,2.56,*
2024,Current,2026,January,All India,Combined,"Paan, tobacco and intoxicants",Paan and tobacco,Paan and other tobacco products,Paan and other tobacco products,*,02.3.0.9,103.39,1.96,*
2024,Current,2026,January,All India,Rural,Clothing and footwear,Clothing,Clothing materials,Clothing materials,*,03.1.1.0,107.42,4.04,*
2024,Current,2026,January,All India,Urban,Clothing and footwear,Clothing,Clothing materials,Clothing materials,*,03.1.1.0,105.72,3.03,*
2024,Current,2026,January,All India,Combined,Clothing and footwear,Clothing,Clothing materials,Clothing materials,*,03.1.1.0,106.87,3.72,*
2024,Current,2026,January,All India,Rural,Clothing and footwear,Clothing,Garments,Garments for men or boys,*,03.1.2.1,107.09,3.70,*
2024,Current,2026,January,All India,Urban,Clothing and footwear,Clothing,Garments,Garments for men or boys,*,03.1.2.1,104.83,2.33,*
2024,Current,2026,January,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for men or boys,*,03.1.2.1,106.21,3.17,*
2024,Current,2026,January,All India,Rural,Clothing and footwear,Clothing,Garments,Garments for women or girls,*,03.1.2.2,107.62,3.88,*
2024,Current,2026,January,All India,Urban,Clothing and footwear,Clothing,Garments,Garments for women or girls,*,03.1.2.2,105.05,2.47,*
2024,Current,2026,January,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for women or girls,*,03.1.2.2,106.63,3.34,*
2024,Current,2026,January,All India,Rural,Clothing and footwear,Clothing,Garments,Garments for infants (under 2 years of age),*,03.1.2.3,108.23,4.46,*
2024,Current,2026,January,All India,Urban,Clothing and footwear,Clothing,Garments,Garments for infants (under 2 years of age),*,03.1.2.3,106.79,3.87,*
2024,Current,2026,January,All India,Combined,Clothing and footwear,Clothing,Garments,Garments for infants (under 2 years of age),*,03.1.2.3,107.78,4.27,*
